,0,n,e,r,s
pam,0.8,0.0,0.0,0.0,0.2
klt,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
hir,0.0,0.2,0.8,0.0,0.0
igm,0.0,1.0,0.0,0.0,0.0
söd,0.0,0.0,0.0,1.0,0.0
lgt,0.4,0.4,0.2,0.0,0.0
rel,0.0,0.5,0.5,0.0,0.0
eon,0.13333333333333333,0.03333333333333333,0.0,0.0,0.8333333333333334
-x9,1.0,0.0,0.0,0.0,0.0
via,0.25,0.0,0.0,0.0,0.75
dr2,1.0,0.0,0.0,0.0,0.0
2fa,1.0,0.0,0.0,0.0,0.0
eks,1.0,0.0,0.0,0.0,0.0
amp,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.0,0.36363636363636365
ece,0.25,0.25,0.0,0.0,0.5
exs,1.0,0.0,0.0,0.0,0.0
gaß,0.0,0.0,1.0,0.0,0.0
jis,1.0,0.0,0.0,0.0,0.0
num,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0
eso,0.07692307692307693,0.6153846153846154,0.0,0.0,0.3076923076923077
cio,0.5,0.0,0.0,0.0,0.5
nei,0.0,1.0,0.0,0.0,0.0
avs,1.0,0.0,0.0,0.0,0.0
suo,1.0,0.0,0.0,0.0,0.0
yas,1.0,0.0,0.0,0.0,0.0
074,1.0,0.0,0.0,0.0,0.0
mäg,0.0,1.0,0.0,0.0,0.0
tls,1.0,0.0,0.0,0.0,0.0
eät,0.0,0.0,1.0,0.0,0.0
erp,1.0,0.0,0.0,0.0,0.0
sda,0.0,1.0,0.0,0.0,0.0
put,0.23529411764705882,0.29411764705882354,0.0,0.17647058823529413,0.29411764705882354
ixi,1.0,0.0,0.0,0.0,0.0
ird,0.5,0.0,0.0,0.0,0.5
sao,1.0,0.0,0.0,0.0,0.0
seo,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571
os-,1.0,0.0,0.0,0.0,0.0
3xl,1.0,0.0,0.0,0.0,0.0
geg,0.0,1.0,0.0,0.0,0.0
zea,0.5,0.5,0.0,0.0,0.0
ymo,1.0,0.0,0.0,0.0,0.0
xot,0.0,0.5,0.5,0.0,0.0
ps3,1.0,0.0,0.0,0.0,0.0
älm,0.0,0.5,0.5,0.0,0.0
ypt,0.4,0.4,0.2,0.0,0.0
ll6,1.0,0.0,0.0,0.0,0.0
lma,0.0,1.0,0.0,0.0,0.0
nka,0.75,0.25,0.0,0.0,0.0
fza,1.0,0.0,0.0,0.0,0.0
irl,0.16666666666666666,0.16666666666666666,0.0,0.0,0.6666666666666666
eas,0.25,0.0,0.0,0.0,0.75
oem,0.0,0.0,0.0,0.0,1.0
mp3,1.0,0.0,0.0,0.0,0.0
urn,0.4,0.26666666666666666,0.2,0.0,0.13333333333333333
tnd,0.0,0.0,1.0,0.0,0.0
uta,0.5,0.5,0.0,0.0,0.0
lha,1.0,0.0,0.0,0.0,0.0
393,1.0,0.0,0.0,0.0,0.0
ury,0.0,0.0,0.0,0.0,1.0
üve,0.0,1.0,0.0,0.0,0.0
sup,0.2,0.0,0.0,0.8,0.0
eik,0.0,0.0,0.0,0.0,1.0
u19,1.0,0.0,0.0,0.0,0.0
guv,1.0,0.0,0.0,0.0,0.0
ily,1.0,0.0,0.0,0.0,0.0
woo,1.0,0.0,0.0,0.0,0.0
otc,1.0,0.0,0.0,0.0,0.0
mtf,0.0,0.0,0.0,0.0,1.0
spa,0.0,0.2,0.0,0.0,0.8
ylt,1.0,0.0,0.0,0.0,0.0
pas,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.0,0.0
270,1.0,0.0,0.0,0.0,0.0
fei,0.0,0.6363636363636364,0.36363636363636365,0.0,0.0
600,1.0,0.0,0.0,0.0,0.0
kis,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0
eru,0.0,0.0,0.0,0.0,1.0
fi-,1.0,0.0,0.0,0.0,0.0
uso,0.0,1.0,0.0,0.0,0.0
m15,1.0,0.0,0.0,0.0,0.0
ugi,0.8,0.2,0.0,0.0,0.0
ttf,1.0,0.0,0.0,0.0,0.0
kig,0.0,1.0,0.0,0.0,0.0
sle,1.0,0.0,0.0,0.0,0.0
som,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0
atu,0.0,0.6,0.2,0.0,0.2
510,1.0,0.0,0.0,0.0,0.0
ot-,1.0,0.0,0.0,0.0,0.0
dic,1.0,0.0,0.0,0.0,0.0
euz,0.09090909090909091,0.9090909090909091,0.0,0.0,0.0
una,1.0,0.0,0.0,0.0,0.0
geb,0.1,0.9,0.0,0.0,0.0
fko,0.0,1.0,0.0,0.0,0.0
ats,1.0,0.0,0.0,0.0,0.0
kmo,1.0,0.0,0.0,0.0,0.0
rop,0.125,0.375,0.0,0.0,0.5
mee,0.0,0.975609756097561,0.0,0.0,0.024390243902439025
p10,1.0,0.0,0.0,0.0,0.0
yca,1.0,0.0,0.0,0.0,0.0
ilg,0.0,0.0,1.0,0.0,0.0
jüt,0.0,1.0,0.0,0.0,0.0
urk,0.0,0.47368421052631576,0.47368421052631576,0.0,0.05263157894736842
lam,0.0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285
nle,1.0,0.0,0.0,0.0,0.0
la,1.0,0.0,0.0,0.0,0.0
guß,0.0,0.5,0.5,0.0,0.0
aye,1.0,0.0,0.0,0.0,0.0
kgo,1.0,0.0,0.0,0.0,0.0
ymk,1.0,0.0,0.0,0.0,0.0
ged,1.0,0.0,0.0,0.0,0.0
itä,1.0,0.0,0.0,0.0,0.0
aua,0.0,1.0,0.0,0.0,0.0
vms,1.0,0.0,0.0,0.0,0.0
imp,1.0,0.0,0.0,0.0,0.0
rri,1.0,0.0,0.0,0.0,0.0
dsf,1.0,0.0,0.0,0.0,0.0
opi,0.0,1.0,0.0,0.0,0.0
mmc,1.0,0.0,0.0,0.0,0.0
kar,0.25,0.0,0.75,0.0,0.0
vio,0.0,0.0,0.0,0.0,1.0
sra,1.0,0.0,0.0,0.0,0.0
kko,0.0,1.0,0.0,0.0,0.0
seq,1.0,0.0,0.0,0.0,0.0
hms,1.0,0.0,0.0,0.0,0.0
kao,1.0,0.0,0.0,0.0,0.0
auß,0.0,0.0,1.0,0.0,0.0
nod,0.08333333333333333,0.4166666666666667,0.0,0.08333333333333333,0.4166666666666667
vi,0.0,1.0,0.0,0.0,0.0
-lp,1.0,0.0,0.0,0.0,0.0
n26,1.0,0.0,0.0,0.0,0.0
äze,0.0,1.0,0.0,0.0,0.0
ovr,0.5,0.5,0.0,0.0,0.0
501,1.0,0.0,0.0,0.0,0.0
aon,0.0,1.0,0.0,0.0,0.0
zot,0.0,1.0,0.0,0.0,0.0
365,1.0,0.0,0.0,0.0,0.0
bw-,1.0,0.0,0.0,0.0,0.0
ety,1.0,0.0,0.0,0.0,0.0
s14,1.0,0.0,0.0,0.0,0.0
sil,0.047619047619047616,0.8571428571428571,0.09523809523809523,0.0,0.0
uru,0.0,0.0,0.0,0.0,1.0
iau,1.0,0.0,0.0,0.0,0.0
mos,1.0,0.0,0.0,0.0,0.0
ps-,1.0,0.0,0.0,0.0,0.0
pn-,1.0,0.0,0.0,0.0,0.0
id3,1.0,0.0,0.0,0.0,0.0
dls,1.0,0.0,0.0,0.0,0.0
igg,0.5,0.5,0.0,0.0,0.0
cit,1.0,0.0,0.0,0.0,0.0
rwe,0.0,1.0,0.0,0.0,0.0
bx2,1.0,0.0,0.0,0.0,0.0
hcp,0.0,0.0,0.0,0.0,1.0
due,1.0,0.0,0.0,0.0,0.0
lzx,1.0,0.0,0.0,0.0,0.0
ra-,1.0,0.0,0.0,0.0,0.0
2ps,1.0,0.0,0.0,0.0,0.0
5nm,1.0,0.0,0.0,0.0,0.0
tha,0.5,0.0,0.0,0.0,0.5
dbö,0.0,1.0,0.0,0.0,0.0
y41,1.0,0.0,0.0,0.0,0.0
nci,1.0,0.0,0.0,0.0,0.0
üls,0.0,0.5,0.5,0.0,0.0
üfe,0.44,0.56,0.0,0.0,0.0
bal,0.25,0.0625,0.6875,0.0,0.0
dne,0.0,1.0,0.0,0.0,0.0
gro,0.0,0.0,0.0,0.0,1.0
ay-,1.0,0.0,0.0,0.0,0.0
sp,0.0,0.0,0.0,0.0,1.0
ßig,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0
fze,0.0,1.0,0.0,0.0,0.0
ric,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666
düv,1.0,0.0,0.0,0.0,0.0
3rd,1.0,0.0,0.0,0.0,0.0
sja,1.0,0.0,0.0,0.0,0.0
olt,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.0
rmo,0.1,0.9,0.0,0.0,0.0
26a,1.0,0.0,0.0,0.0,0.0
zzl,0.0,0.0,0.5,0.0,0.5
bap,1.0,0.0,0.0,0.0,0.0
ava,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091
lfi,0.0,1.0,0.0,0.0,0.0
-1s,1.0,0.0,0.0,0.0,0.0
hyl,0.0,1.0,0.0,0.0,0.0
afn,0.0,0.0,0.0,0.0,1.0
ims,1.0,0.0,0.0,0.0,0.0
pse,0.06666666666666667,0.8666666666666667,0.0,0.0,0.06666666666666667
haz,0.0,1.0,0.0,0.0,0.0
cie,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666
nys,1.0,0.0,0.0,0.0,0.0
uve,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
opr,0.0,1.0,0.0,0.0,0.0
p68,1.0,0.0,0.0,0.0,0.0
570,1.0,0.0,0.0,0.0,0.0
rbi,0.5,0.5,0.0,0.0,0.0
oc-,1.0,0.0,0.0,0.0,0.0
mar,0.0,0.625,0.125,0.125,0.125
ält,0.034482758620689655,0.20689655172413793,0.7586206896551724,0.0,0.0
übt,0.0,0.0,1.0,0.0,0.0
bly,1.0,0.0,0.0,0.0,0.0
aeo,0.0,0.0,0.0,0.0,1.0
eun,0.0,1.0,0.0,0.0,0.0
day,0.08333333333333333,0.0,0.0,0.0,0.9166666666666666
cre,0.0,1.0,0.0,0.0,0.0
sca,1.0,0.0,0.0,0.0,0.0
uti,0.0,0.75,0.0,0.0,0.25
dau,1.0,0.0,0.0,0.0,0.0
-18,1.0,0.0,0.0,0.0,0.0
-4-,1.0,0.0,0.0,0.0,0.0
liß,0.0,0.0,1.0,0.0,0.0
wse,0.0,1.0,0.0,0.0,0.0
arv,0.0,1.0,0.0,0.0,0.0
i30,1.0,0.0,0.0,0.0,0.0
ebn,0.5,0.5,0.0,0.0,0.0
onz,0.0,1.0,0.0,0.0,0.0
rmi,0.0,0.75,0.0,0.0,0.25
ldi,1.0,0.0,0.0,0.0,0.0
dam,0.25,0.625,0.0,0.0,0.125
ämi,0.0,1.0,0.0,0.0,0.0
ngt,0.25,0.5,0.25,0.0,0.0
rca,1.0,0.0,0.0,0.0,0.0
päd,0.0,1.0,0.0,0.0,0.0
vus,1.0,0.0,0.0,0.0,0.0
nli,1.0,0.0,0.0,0.0,0.0
öls,1.0,0.0,0.0,0.0,0.0
0hk,1.0,0.0,0.0,0.0,0.0
ifs,1.0,0.0,0.0,0.0,0.0
vde,1.0,0.0,0.0,0.0,0.0
cup,0.5,0.0,0.0,0.0,0.5
öhn,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0
wel,0.25,0.625,0.125,0.0,0.0
ärm,0.0,0.13333333333333333,0.8666666666666667,0.0,0.0
a35,1.0,0.0,0.0,0.0,0.0
93d,1.0,0.0,0.0,0.0,0.0
she,0.0,0.0,0.0,0.0,1.0
-un,1.0,0.0,0.0,0.0,0.0
zän,1.0,0.0,0.0,0.0,0.0
ozä,0.0,1.0,0.0,0.0,0.0
idt,1.0,0.0,0.0,0.0,0.0
cwp,1.0,0.0,0.0,0.0,0.0
cot,0.0,0.0,0.75,0.0,0.25
-22,1.0,0.0,0.0,0.0,0.0
pa-,1.0,0.0,0.0,0.0,0.0
rrt,0.0,0.0,1.0,0.0,0.0
pd1,1.0,0.0,0.0,0.0,0.0
asi,0.0,0.0,0.0,0.0,1.0
g71,1.0,0.0,0.0,0.0,0.0
omb,0.0,1.0,0.0,0.0,0.0
odd,0.0,0.0,0.0,1.0,0.0
aet,1.0,0.0,0.0,0.0,0.0
xte,0.7619047619047619,0.23809523809523808,0.0,0.0,0.0
-ft,1.0,0.0,0.0,0.0,0.0
206,1.0,0.0,0.0,0.0,0.0
oas,0.5,0.5,0.0,0.0,0.0
-es,1.0,0.0,0.0,0.0,0.0
n-g,0.0,1.0,0.0,0.0,0.0
rgt,0.9565217391304348,0.043478260869565216,0.0,0.0,0.0
eud,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285
sus,0.75,0.25,0.0,0.0,0.0
sds,1.0,0.0,0.0,0.0,0.0
gik,0.0,1.0,0.0,0.0,0.0
riz,0.0,0.9333333333333333,0.0,0.0,0.06666666666666667
obb,0.0,1.0,0.0,0.0,0.0
kfz,1.0,0.0,0.0,0.0,0.0
mod,0.45454545454545453,0.18181818181818182,0.0,0.0,0.36363636363636365
px7,1.0,0.0,0.0,0.0,0.0
kws,1.0,0.0,0.0,0.0,0.0
sgo,1.0,0.0,0.0,0.0,0.0
19-,1.0,0.0,0.0,0.0,0.0
916,1.0,0.0,0.0,0.0,0.0
ood,1.0,0.0,0.0,0.0,0.0
aym,0.0,0.75,0.25,0.0,0.0
dvd,0.5,0.0,0.0,0.0,0.5
cay,1.0,0.0,0.0,0.0,0.0
rix,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
gag,0.0,0.0,0.0,0.0,1.0
seg,0.0,1.0,0.0,0.0,0.0
ygg,0.0,1.0,0.0,0.0,0.0
töß,0.0,1.0,0.0,0.0,0.0
mpi,1.0,0.0,0.0,0.0,0.0
dün,0.0,0.9473684210526315,0.05263157894736842,0.0,0.0
iru,0.0,0.0,0.0,0.0,1.0
dks,1.0,0.0,0.0,0.0,0.0
dze,1.0,0.0,0.0,0.0,0.0
rks,1.0,0.0,0.0,0.0,0.0
rtu,1.0,0.0,0.0,0.0,0.0
rnu,1.0,0.0,0.0,0.0,0.0
öen,1.0,0.0,0.0,0.0,0.0
ay2,1.0,0.0,0.0,0.0,0.0
xes,1.0,0.0,0.0,0.0,0.0
abz,1.0,0.0,0.0,0.0,0.0
ati,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
rbs,0.0,1.0,0.0,0.0,0.0
nvr,1.0,0.0,0.0,0.0,0.0
loe,0.0,0.0,0.0,0.0,1.0
wow,1.0,0.0,0.0,0.0,0.0
tub,0.0,0.0,0.0,0.0,1.0
dür,0.0,1.0,0.0,0.0,0.0
wir,0.8,0.0,0.2,0.0,0.0
vme,1.0,0.0,0.0,0.0,0.0
utu,1.0,0.0,0.0,0.0,0.0
vim,1.0,0.0,0.0,0.0,0.0
wls,1.0,0.0,0.0,0.0,0.0
pst,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
gnw,1.0,0.0,0.0,0.0,0.0
i5-,1.0,0.0,0.0,0.0,0.0
ois,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
mäl,0.0,0.0,0.0,1.0,0.0
zum,0.0,1.0,0.0,0.0,0.0
juu,1.0,0.0,0.0,0.0,0.0
pcb,0.0,0.0,0.0,0.0,1.0
abi,0.0,1.0,0.0,0.0,0.0
leu,0.0,0.0,0.0,0.0,1.0
cka,0.0,1.0,0.0,0.0,0.0
wig,0.0,1.0,0.0,0.0,0.0
aly,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666
bys,1.0,0.0,0.0,0.0,0.0
ct-,1.0,0.0,0.0,0.0,0.0
güs,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0
ako,0.0,1.0,0.0,0.0,0.0
saf,0.0,0.0,0.0,0.0,1.0
ne5,1.0,0.0,0.0,0.0,0.0
rdx,1.0,0.0,0.0,0.0,0.0
tml,1.0,0.0,0.0,0.0,0.0
soß,0.0,0.0,1.0,0.0,0.0
bri,1.0,0.0,0.0,0.0,0.0
aos,1.0,0.0,0.0,0.0,0.0
eus,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0
obp,1.0,0.0,0.0,0.0,0.0
aed,0.0,0.0,0.0,1.0,0.0
ced,1.0,0.0,0.0,0.0,0.0
rai,1.0,0.0,0.0,0.0,0.0
esp,0.08333333333333333,0.8333333333333334,0.0,0.0,0.08333333333333333
ugl,0.0,0.0,0.0,0.0,1.0
xby,1.0,0.0,0.0,0.0,0.0
xur,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0
mum,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0
nas,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.0,0.0
bhr,0.0,1.0,0.0,0.0,0.0
xig,0.0,0.0,1.0,0.0,0.0
uft,0.0,0.625,0.375,0.0,0.0
xin,0.25,0.25,0.5,0.0,0.0
hia,0.0,0.0,0.0,0.0,1.0
sör,0.0,0.0,1.0,0.0,0.0
jic,0.0,0.0,0.0,0.0,1.0
iha,1.0,0.0,0.0,0.0,0.0
t40,1.0,0.0,0.0,0.0,0.0
eue,0.1111111111111111,0.7777777777777778,0.0,0.0,0.1111111111111111
a24,1.0,0.0,0.0,0.0,0.0
mog,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666
olo,0.75,0.125,0.0,0.0,0.125
exi,1.0,0.0,0.0,0.0,0.0
mut,1.0,0.0,0.0,0.0,0.0
töl,1.0,0.0,0.0,0.0,0.0
kxx,1.0,0.0,0.0,0.0,0.0
ko,0.0,0.0,0.0,0.0,1.0
rto,0.6,0.1,0.0,0.0,0.3
aha,0.25,0.0,0.0,0.0,0.75
usd,0.75,0.0,0.0,0.25,0.0
a12,1.0,0.0,0.0,0.0,0.0
trg,0.0,1.0,0.0,0.0,0.0
ro-,1.0,0.0,0.0,0.0,0.0
uki,0.7142857142857143,0.0,0.0,0.0,0.2857142857142857
mun,0.0,1.0,0.0,0.0,0.0
f04,1.0,0.0,0.0,0.0,0.0
üme,0.75,0.25,0.0,0.0,0.0
84,1.0,0.0,0.0,0.0,0.0
p3-,1.0,0.0,0.0,0.0,0.0
uee,0.0,1.0,0.0,0.0,0.0
dae,1.0,0.0,0.0,0.0,0.0
usn,0.0,0.0,0.0,0.0,1.0
bni,0.0,0.0,0.0,0.0,1.0
-60,1.0,0.0,0.0,0.0,0.0
imt,1.0,0.0,0.0,0.0,0.0
uha,0.0,1.0,0.0,0.0,0.0
10z,1.0,0.0,0.0,0.0,0.0
bob,0.0,0.0,0.0,0.0,1.0
wde,0.0,1.0,0.0,0.0,0.0
spy,1.0,0.0,0.0,0.0,0.0
aoh,1.0,0.0,0.0,0.0,0.0
oal,0.0,0.0,0.0,0.0,1.0
lln,1.0,0.0,0.0,0.0,0.0
vca,0.0,0.0,0.0,0.0,1.0
rok,1.0,0.0,0.0,0.0,0.0
aoi,1.0,0.0,0.0,0.0,0.0
kke,0.0,1.0,0.0,0.0,0.0
613,1.0,0.0,0.0,0.0,0.0
545,1.0,0.0,0.0,0.0,0.0
oxy,1.0,0.0,0.0,0.0,0.0
fst,0.5,0.5,0.0,0.0,0.0
kce,0.0,1.0,0.0,0.0,0.0
gym,1.0,0.0,0.0,0.0,0.0
ogd,0.0,1.0,0.0,0.0,0.0
twa,0.25,0.0,0.0,0.0,0.75
n-s,0.0,1.0,0.0,0.0,0.0
ihk,1.0,0.0,0.0,0.0,0.0
üms,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666
tso,0.0,0.0,0.0,0.0,1.0
egn,0.0,1.0,0.0,0.0,0.0
813,1.0,0.0,0.0,0.0,0.0
chl,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
lcd,0.5,0.0,0.0,0.0,0.5
eha,1.0,0.0,0.0,0.0,0.0
tru,0.0,0.0,0.0,0.0,1.0
tiq,1.0,0.0,0.0,0.0,0.0
ril,0.5,0.25,0.25,0.0,0.0
lwe,0.0,1.0,0.0,0.0,0.0
jvm,1.0,0.0,0.0,0.0,0.0
lth,1.0,0.0,0.0,0.0,0.0
tme,0.0,1.0,0.0,0.0,0.0
wok,0.0,1.0,0.0,0.0,0.0
ilt,0.0,0.3333333333333333,0.26666666666666666,0.2,0.2
ib-,1.0,0.0,0.0,0.0,0.0
lsn,0.0,1.0,0.0,0.0,0.0
cea,1.0,0.0,0.0,0.0,0.0
dti,1.0,0.0,0.0,0.0,0.0
ezi,0.0,0.0,0.0,0.0,1.0
vri,1.0,0.0,0.0,0.0,0.0
hdi,1.0,0.0,0.0,0.0,0.0
bmw,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
908,1.0,0.0,0.0,0.0,0.0
-2a,1.0,0.0,0.0,0.0,0.0
isi,1.0,0.0,0.0,0.0,0.0
di,0.0,0.0,0.0,0.5,0.5
0nm,1.0,0.0,0.0,0.0,0.0
on-,1.0,0.0,0.0,0.0,0.0
erf,0.0,1.0,0.0,0.0,0.0
imo,1.0,0.0,0.0,0.0,0.0
8er,1.0,0.0,0.0,0.0,0.0
rpy,1.0,0.0,0.0,0.0,0.0
veg,0.0,1.0,0.0,0.0,0.0
5mb,1.0,0.0,0.0,0.0,0.0
jay,0.0,0.0,0.0,0.0,1.0
330,1.0,0.0,0.0,0.0,0.0
läh,0.0,1.0,0.0,0.0,0.0
ady,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285
ndh,1.0,0.0,0.0,0.0,0.0
vst,0.0,1.0,0.0,0.0,0.0
air,0.0,0.14285714285714285,0.0,0.14285714285714285,0.7142857142857143
rvo,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
mi-,1.0,0.0,0.0,0.0,0.0
eav,0.0,0.5,0.0,0.5,0.0
in-,1.0,0.0,0.0,0.0,0.0
dxc,1.0,0.0,0.0,0.0,0.0
en-,1.0,0.0,0.0,0.0,0.0
tty,1.0,0.0,0.0,0.0,0.0
pra,1.0,0.0,0.0,0.0,0.0
msa,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0
6er,1.0,0.0,0.0,0.0,0.0
0mx,1.0,0.0,0.0,0.0,0.0
0hz,1.0,0.0,0.0,0.0,0.0
tts,1.0,0.0,0.0,0.0,0.0
rim,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
rzu,1.0,0.0,0.0,0.0,0.0
aib,0.5,0.0,0.5,0.0,0.0
ünn,0.0,0.5,0.5,0.0,0.0
yoo,1.0,0.0,0.0,0.0,0.0
tcc,1.0,0.0,0.0,0.0,0.0
lok,0.75,0.25,0.0,0.0,0.0
piß,0.0,0.0,1.0,0.0,0.0
ev2,1.0,0.0,0.0,0.0,0.0
p8,1.0,0.0,0.0,0.0,0.0
zäh,1.0,0.0,0.0,0.0,0.0
itb,1.0,0.0,0.0,0.0,0.0
flg,1.0,0.0,0.0,0.0,0.0
ud-,1.0,0.0,0.0,0.0,0.0
lns,1.0,0.0,0.0,0.0,0.0
nbs,1.0,0.0,0.0,0.0,0.0
olu,1.0,0.0,0.0,0.0,0.0
ufs,1.0,0.0,0.0,0.0,0.0
ci,0.0,0.0,0.0,0.0,1.0
oho,1.0,0.0,0.0,0.0,0.0
eza,1.0,0.0,0.0,0.0,0.0
ibo,1.0,0.0,0.0,0.0,0.0
t24,1.0,0.0,0.0,0.0,0.0
fun,0.5,0.5,0.0,0.0,0.0
gs-,1.0,0.0,0.0,0.0,0.0
pmp,1.0,0.0,0.0,0.0,0.0
btm,0.0,0.0,0.0,0.0,1.0
fll,0.0,1.0,0.0,0.0,0.0
ipc,0.0,0.0,0.0,0.0,1.0
ded,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
dym,1.0,0.0,0.0,0.0,0.0
9ps,1.0,0.0,0.0,0.0,0.0
afr,1.0,0.0,0.0,0.0,0.0
ml5,1.0,0.0,0.0,0.0,0.0
vs,1.0,0.0,0.0,0.0,0.0
-ki,1.0,0.0,0.0,0.0,0.0
al-,1.0,0.0,0.0,0.0,0.0
we,0.0,1.0,0.0,0.0,0.0
dav,1.0,0.0,0.0,0.0,0.0
loy,1.0,0.0,0.0,0.0,0.0
aki,0.25,0.0,0.0,0.0,0.75
25,1.0,0.0,0.0,0.0,0.0
efl,1.0,0.0,0.0,0.0,0.0
zym,0.0,0.5,0.5,0.0,0.0
ony,0.0,0.0,0.0,0.0,1.0
kür,0.0,1.0,0.0,0.0,0.0
rdi,0.0,0.625,0.0,0.0,0.375
f11,1.0,0.0,0.0,0.0,0.0
zmo,1.0,0.0,0.0,0.0,0.0
-te,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
hps,1.0,0.0,0.0,0.0,0.0
-20,1.0,0.0,0.0,0.0,0.0
esa,0.0,0.0,0.0,0.0,1.0
tow,0.0,1.0,0.0,0.0,0.0
d-g,0.0,1.0,0.0,0.0,0.0
rln,1.0,0.0,0.0,0.0,0.0
eep,1.0,0.0,0.0,0.0,0.0
eau,0.06666666666666667,0.0,0.0,0.0,0.9333333333333333
768,1.0,0.0,0.0,0.0,0.0
40p,1.0,0.0,0.0,0.0,0.0
nea,1.0,0.0,0.0,0.0,0.0
rän,0.0,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0
rsh,1.0,0.0,0.0,0.0,0.0
vse,0.0,1.0,0.0,0.0,0.0
axs,1.0,0.0,0.0,0.0,0.0
irr,0.125,0.875,0.0,0.0,0.0
-ms,1.0,0.0,0.0,0.0,0.0
050,1.0,0.0,0.0,0.0,0.0
aan,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
wat,0.0,0.0,1.0,0.0,0.0
nae,1.0,0.0,0.0,0.0,0.0
mia,1.0,0.0,0.0,0.0,0.0
10s,1.0,0.0,0.0,0.0,0.0
vti,1.0,0.0,0.0,0.0,0.0
kaß,0.0,0.0,1.0,0.0,0.0
ps2,1.0,0.0,0.0,0.0,0.0
yic,1.0,0.0,0.0,0.0,0.0
kch,0.0,1.0,0.0,0.0,0.0
810,1.0,0.0,0.0,0.0,0.0
abu,0.09090909090909091,0.0,0.0,0.0,0.9090909090909091
hro,1.0,0.0,0.0,0.0,0.0
apo,1.0,0.0,0.0,0.0,0.0
cme,0.0,1.0,0.0,0.0,0.0
ahe,0.0,1.0,0.0,0.0,0.0
avo,0.0,0.0,0.0,0.0,1.0
b,0.0,0.0,0.0,0.0,1.0
oca,0.0,0.0,0.0,0.0,1.0
cat,0.2,0.0,0.5333333333333333,0.0,0.26666666666666666
sna,1.0,0.0,0.0,0.0,0.0
21e,1.0,0.0,0.0,0.0,0.0
139,1.0,0.0,0.0,0.0,0.0
luk,0.0,1.0,0.0,0.0,0.0
-ag,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666
wän,0.0,1.0,0.0,0.0,0.0
lue,1.0,0.0,0.0,0.0,0.0
acy,1.0,0.0,0.0,0.0,0.0
o-1,1.0,0.0,0.0,0.0,0.0
sec,1.0,0.0,0.0,0.0,0.0
eez,0.0,0.0,0.0,1.0,0.0
sdn,1.0,0.0,0.0,0.0,0.0
bez,1.0,0.0,0.0,0.0,0.0
cto,1.0,0.0,0.0,0.0,0.0
apt,0.4,0.4,0.0,0.2,0.0
usp,0.0,0.0,0.0,0.0,1.0
dän,1.0,0.0,0.0,0.0,0.0
tap,1.0,0.0,0.0,0.0,0.0
eye,1.0,0.0,0.0,0.0,0.0
id4,1.0,0.0,0.0,0.0,0.0
cl6,1.0,0.0,0.0,0.0,0.0
düs,0.0,1.0,0.0,0.0,0.0
98k,1.0,0.0,0.0,0.0,0.0
uip,1.0,0.0,0.0,0.0,0.0
das,1.0,0.0,0.0,0.0,0.0
lep,1.0,0.0,0.0,0.0,0.0
bee,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666
öll,0.0,0.6,0.4,0.0,0.0
dms,1.0,0.0,0.0,0.0,0.0
etn,1.0,0.0,0.0,0.0,0.0
